0.00251077,0
0.00252335,0
0.00253592,0
0.0025485,0
0.00256108,0
0.00257366,0
0.00258624,0
0.00259881,0
0.00261139,0
0.00262397,0
0.00263655,28
0.00264913,146
0.0026617,257
0.00267428,356
0.00268686,445
0.00269944,383
0.00271202,316
0.00272459,339
0.00273717,324
0.00274975,423
0.00276233,358
0.00277491,376
0.00278748,373
0.00280006,412
0.00281264,461
0.00282522,545
0.0028378,790
0.00285037,1085
0.00286295,1180
0.00287553,1260
0.00288811,1295
0.00290069,1138
0.00291326,962
0.00292584,766
0.00293842,611
0.002951,580
0.00296358,608
0.00297615,607
0.00298873,544
0.00300131,540
0.00301389,504
0.00302647,426
0.00303904,436
0.00305162,366
0.0030642,295
0.00307678,228
0.00308936,188
0.00310193,205
0.00311451,233
0.00312709,314
0.00313967,423
0.00315225,501
0.00316482,387
0.0031774,352
0.00318998,292
0.00320256,288
0.00321514,271
0.00322771,264
0.00324029,246
0.00325287,210
0.00326545,230
0.00327802,174
0.0032906,132
0.00330318,132
0.00331576,222
0.00332834,243
0.00334091,275
0.00335349,382
0.00336607,469
0.00337865,521
0.00339123,706
0.0034038,586
0.00341638,404
0.00342896,404
0.00344154,337
0.00345412,177
0.00346669,134
0.00347927,159
0.00349185,148
0.00350443,140
0.00351701,86
0.00352958,80
0.00354216,68
0.00355474,63
0.00356732,55
0.0035799,45
0.00359247,50
0.00360505,55
0.00361763,62
0.00363021,61
0.00364279,57
0.00365536,69
0.00366794,46
0.00368052,40
0.0036931,46
0.00370568,48
0.00371825,48
0.00373083,48
0.00374341,39
0.00375599,34
0.00376857,35
0.00378114,22
0.00379372,30
0.0038063,32
0.00381888,22
0.00383146,24
0.00384403,20
0.00385661,16
0.00386919,21
0.00388177,18
0.00389435,29
0.00390692,39
0.0039195,30
0.00393208,30
0.00394466,28
0.00395724,38
0.00396981,49
0.00398239,48
0.00399497,51
0.00400755,58
0.00402012,68
0.0040327,74
0.00404528,78
0.00405786,86
0.00407044,102
0.00408301,102
0.00409559,93
0.00410817,100
0.00412075,81
0.00413333,93
0.0041459,85
0.00415848,68
0.00417106,69
0.00418364,52
0.00419622,47
0.00420879,39
0.00422137,29
0.00423395,24
0.00424653,28
0.00425911,33
0.00427168,45
0.00428426,58
0.00429684,83
0.00430942,119
0.004322,110
0.00433457,148
0.00434715,184
0.00435973,141
0.00437231,179
0.00438489,184
0.00439746,172
0.00441004,154
0.00442262,137
0.0044352,104
0.00444778,102
0.00446035,132
0.00447293,148
0.00448551,186
0.00449809,256
0.00451067,279
0.00452324,192
0.00453582,137
0.0045484,140
0.00456098,132
0.00457356,159
0.00458613,181
0.00459871,204
0.00461129,234
0.00462387,203
0.00463645,256
0.00464902,197
0.0046616,167
0.00467418,152
0.00468676,146
0.00469934,129
0.00471191,114
0.00472449,111
0.00473707,112
0.00474965,109
0.00476223,121
0.0047748,148
0.00478738,161
0.00479996,197
0.00481254,204
0.00482511,209
0.00483769,239
0.00485027,224
0.00486285,253
0.00487543,260
0.004888,323
0.00490058,301
0.00491316,317
0.00492574,338
0.00493832,357
0.00495089,288
0.00496347,254
0.00497605,226
0.00498863,173
0.00500121,153
0.00501378,170
0.00502636,127
0.00503894,169
0.00505152,234
0.0050641,321
0.00507667,370
0.00508925,408
0.00510183,407
0.00511441,353
0.00512699,324
0.00513956,243
0.00515214,179
0.00516472,156
0.0051773,203
0.00518988,293
0.00520245,333
0.00521503,384
0.00522761,436
0.00524019,514
0.00525277,646
0.00526534,746
0.00527792,1013
0.0052905,1179
0.00530308,1308
0.00531566,1102
0.00532823,786
0.00534081,523
0.00535339,505
0.00536597,473
0.00537855,476
0.00539112,435
0.0054037,399
0.00541628,397
0.00542886,303
0.00544144,200
0.00545401,95
0.00546659,29
0.00547917,13
0.00549175,3
0.00550433,0
0.0055169,0
0.00552948,0
0.00554206,0
0.00555464,0
0.00556722,0
0.00557979,0
0.00559237,0
0.00560495,0
0.00561753,0
0.0056301,0
0.00564268,0
