2.11933e-06,0
2.12027e-06,0
2.12121e-06,0
2.12215e-06,0
2.12309e-06,0
2.12404e-06,0
2.12498e-06,0
2.12592e-06,0
2.12686e-06,0
2.1278e-06,0
2.12874e-06,0
2.12969e-06,0
2.13063e-06,0
2.13157e-06,0
2.13251e-06,0
2.13345e-06,0
2.13439e-06,0
2.13534e-06,0
2.13628e-06,0
2.13722e-06,0
2.13816e-06,0
2.1391e-06,0
2.14004e-06,0
2.14099e-06,0
2.14193e-06,0
2.14287e-06,0
2.14381e-06,0
2.14475e-06,0
2.14569e-06,0
2.14664e-06,0
2.14758e-06,0
2.14852e-06,0
2.14946e-06,0
2.1504e-06,0
2.15134e-06,0
2.15229e-06,0
2.15323e-06,0
2.15417e-06,0
2.15511e-06,0
2.15605e-06,0
2.15699e-06,0
2.15794e-06,0
2.15888e-06,0
2.15982e-06,0
2.16076e-06,0
2.1617e-06,0
2.16264e-06,0
2.16359e-06,0
2.16453e-06,0
2.16547e-06,0
2.16641e-06,0
2.16735e-06,0
2.16829e-06,0
2.16924e-06,0
2.17018e-06,0
2.17112e-06,0
2.17206e-06,0
2.173e-06,0
2.17394e-06,0
2.17489e-06,0
2.17583e-06,0
2.17677e-06,0
2.17771e-06,0
2.17865e-06,0
2.17959e-06,0
2.18054e-06,0
2.18148e-06,0
2.18242e-06,0
2.18336e-06,0
2.1843e-06,0
2.18524e-06,0
2.18619e-06,0
2.18713e-06,0
2.18807e-06,0
2.18901e-06,0
2.18995e-06,0
2.19089e-06,0
2.19184e-06,0
2.19278e-06,0
2.19372e-06,0
2.19466e-06,0
2.1956e-06,0
2.19654e-06,0
2.19749e-06,0
2.19843e-06,0
2.19937e-06,0
2.20031e-06,0
2.20125e-06,0
2.20219e-06,0
2.20314e-06,0
2.20408e-06,0
2.20502e-06,0
2.20596e-06,0
2.2069e-06,0
2.20784e-06,0
2.20879e-06,0
2.20973e-06,0
2.21067e-06,0
2.21161e-06,0
2.21255e-06,0
2.21349e-06,0
2.21444e-06,0
2.21538e-06,0
2.21632e-06,0
2.21726e-06,0
2.2182e-06,0
2.21914e-06,0
2.22009e-06,0
2.22103e-06,0
2.22197e-06,0
2.22291e-06,0
2.22385e-06,0
2.22479e-06,0
2.22574e-06,0
2.22668e-06,0
2.22762e-06,0
2.22856e-06,0
2.2295e-06,0
2.23044e-06,0
2.23138e-06,0
2.23233e-06,1
2.23327e-06,10
2.23421e-06,26
2.23515e-06,67
2.23609e-06,87
2.23703e-06,66
2.23798e-06,29
2.23892e-06,20
2.23986e-06,27
2.2408e-06,29
2.24174e-06,38
2.24268e-06,36
2.24363e-06,16
2.24457e-06,18
2.24551e-06,17
2.24645e-06,21
2.24739e-06,25
2.24833e-06,21
2.24928e-06,21
2.25022e-06,11
2.25116e-06,7
2.2521e-06,20
2.25304e-06,28
2.25398e-06,29
2.25493e-06,29
2.25587e-06,38
2.25681e-06,39
2.25775e-06,28
2.25869e-06,16
2.25963e-06,19
2.26058e-06,24
2.26152e-06,16
2.26246e-06,10
2.2634e-06,14
2.26434e-06,17
2.26528e-06,13
2.26623e-06,8
2.26717e-06,17
2.26811e-06,17
2.26905e-06,9
2.26999e-06,9
2.27093e-06,7
2.27188e-06,9
2.27282e-06,10
2.27376e-06,13
2.2747e-06,13
2.27564e-06,10
2.27658e-06,9
2.27753e-06,13
2.27847e-06,16
2.27941e-06,12
2.28035e-06,12
2.28129e-06,11
2.28223e-06,17
2.28318e-06,17
2.28412e-06,21
2.28506e-06,13
2.286e-06,16
2.28694e-06,16
2.28788e-06,11
2.28883e-06,15
2.28977e-06,32
2.29071e-06,29
2.29165e-06,19
2.29259e-06,11
2.29353e-06,14
2.29448e-06,13
2.29542e-06,17
2.29636e-06,11
2.2973e-06,13
2.29824e-06,12
2.29918e-06,13
2.30013e-06,12
2.30107e-06,14
2.30201e-06,11
2.30295e-06,18
2.30389e-06,20
2.30483e-06,18
2.30578e-06,13
2.30672e-06,15
2.30766e-06,12
2.3086e-06,27
2.30954e-06,15
2.31048e-06,26
2.31143e-06,21
2.31237e-06,29
2.31331e-06,33
2.31425e-06,29
2.31519e-06,21
2.31613e-06,24
2.31708e-06,31
2.31802e-06,20
2.31896e-06,18
2.3199e-06,18
2.32084e-06,24
2.32178e-06,14
2.32273e-06,22
2.32367e-06,11
2.32461e-06,11
2.32555e-06,13
2.32649e-06,15
2.32743e-06,20
2.32838e-06,23
2.32932e-06,26
2.33026e-06,20
2.3312e-06,13
2.33214e-06,18
2.33308e-06,20
2.33403e-06,18
2.33497e-06,20
2.33591e-06,22
2.33685e-06,32
2.33779e-06,36
2.33873e-06,17
2.33968e-06,27
2.34062e-06,19
2.34156e-06,17
2.3425e-06,24
2.34344e-06,42
2.34438e-06,40
2.34533e-06,32
2.34627e-06,32
2.34721e-06,41
2.34815e-06,32
2.34909e-06,43
2.35003e-06,31
2.35098e-06,89
2.35192e-06,25
2.35286e-06,3
2.3538e-06,20
2.35474e-06,10
2.35568e-06,3
2.35663e-06,0
2.35757e-06,0
2.35851e-06,0
2.35945e-06,0
2.36039e-06,0
2.36133e-06,0
2.36228e-06,0
2.36322e-06,0
2.36416e-06,0
2.3651e-06,0
2.36604e-06,0
2.36698e-06,0
2.36793e-06,0
2.36887e-06,0
2.36981e-06,0
2.37075e-06,0
2.37169e-06,0
2.37263e-06,0
2.37358e-06,0
2.37452e-06,0
2.37546e-06,0
2.3764e-06,0
2.37734e-06,0
2.37828e-06,0
2.37923e-06,0
2.38017e-06,0
2.38111e-06,0
2.38205e-06,0
2.38299e-06,0
2.38393e-06,0
2.38488e-06,0
2.38582e-06,0
2.38676e-06,0
2.3877e-06,0
2.38864e-06,0
2.38958e-06,0
2.39053e-06,0
2.39147e-06,0
2.39241e-06,0
2.39335e-06,0
2.39429e-06,0
2.39523e-06,0
2.39618e-06,0
2.39712e-06,0
2.39806e-06,0
2.399e-06,0
2.39994e-06,0
2.40088e-06,0
2.40183e-06,0
2.40277e-06,0
2.40371e-06,0
2.40465e-06,0
2.40559e-06,0
2.40653e-06,0
2.40748e-06,0
2.40842e-06,0
2.40936e-06,0
2.4103e-06,0
2.41124e-06,0
2.41218e-06,0
2.41313e-06,0
2.41407e-06,0
2.41501e-06,0
2.41595e-06,0
2.41689e-06,0
2.41783e-06,0
2.41878e-06,0
2.41972e-06,0
2.42066e-06,0
2.4216e-06,0
2.42254e-06,0
2.42348e-06,0
2.42443e-06,0
2.42537e-06,0
2.42631e-06,0
2.42725e-06,0
2.42819e-06,0
2.42913e-06,0
2.43008e-06,0
2.43102e-06,0
2.43196e-06,0
2.4329e-06,0
2.43384e-06,0
2.43478e-06,0
2.43573e-06,0
2.43667e-06,0
2.43761e-06,0
2.43855e-06,0
2.43949e-06,0
2.44043e-06,0
2.44138e-06,0
2.44232e-06,0
2.44326e-06,0
2.4442e-06,0
2.44514e-06,0
2.44608e-06,0
2.44703e-06,0
2.44797e-06,0
2.44891e-06,0
2.44985e-06,0
2.45079e-06,0
2.45173e-06,0
2.45268e-06,0
2.45362e-06,0
2.45456e-06,0
2.4555e-06,0
2.45644e-06,0
2.45738e-06,0
2.45833e-06,0
2.45927e-06,0
2.46021e-06,0
2.46115e-06,0
2.46209e-06,0
2.46303e-06,0
2.46398e-06,0
2.46492e-06,0
2.46586e-06,0
2.4668e-06,0
2.46774e-06,0
2.46868e-06,0
2.46963e-06,0
2.47057e-06,0
2.47151e-06,0
2.47245e-06,0
2.47339e-06,0
2.47433e-06,0
2.47528e-06,0
2.47622e-06,0
2.47716e-06,0
2.4781e-06,0
2.47904e-06,0
2.47998e-06,0
2.48093e-06,0
2.48187e-06,0
2.48281e-06,0
2.48375e-06,0
2.48469e-06,0
2.48563e-06,0
2.48658e-06,0
2.48752e-06,0
2.48846e-06,0
2.4894e-06,0
2.49034e-06,0
2.49128e-06,0
2.49223e-06,0
2.49317e-06,0
2.49411e-06,0
2.49505e-06,0
2.49599e-06,0
2.49693e-06,0
2.49788e-06,0
2.49882e-06,0
2.49976e-06,0
2.5007e-06,0
2.50164e-06,0
2.50258e-06,0
2.50353e-06,0
2.50447e-06,0
2.50541e-06,0
2.50635e-06,0
2.50729e-06,0
2.50823e-06,0
2.50918e-06,0
2.51012e-06,0
2.51106e-06,0
2.512e-06,0
2.51294e-06,0
2.51388e-06,0
2.51483e-06,0
2.51577e-06,0
2.51671e-06,0
2.51765e-06,0
2.51859e-06,0
2.51953e-06,0
2.52048e-06,0
2.52142e-06,0
2.52236e-06,0
2.5233e-06,0
2.52424e-06,0
2.52518e-06,0
2.52613e-06,0
2.52707e-06,0
2.52801e-06,0
2.52895e-06,0
2.52989e-06,0
2.53083e-06,0
2.53178e-06,0
2.53272e-06,0
2.53366e-06,0
2.5346e-06,0
2.53554e-06,0
2.53648e-06,0
2.53743e-06,0
2.53837e-06,0
2.53931e-06,0
2.54025e-06,0
2.54119e-06,0
2.54213e-06,0
2.54307e-06,0
2.54402e-06,0
2.54496e-06,0
2.5459e-06,0
2.54684e-06,0
2.54778e-06,0
2.54872e-06,0
2.54967e-06,0
2.55061e-06,0
2.55155e-06,0
2.55249e-06,0
2.55343e-06,0
2.55437e-06,0
2.55532e-06,0
