0.000897552,0
0.000898729,0
0.000899906,0
0.000901084,0
0.000902261,0
0.000903438,0
0.000904615,0
0.000905793,0
0.00090697,0
0.000908147,0
0.000909325,0
0.000910502,0
0.000911679,0
0.000912857,0
0.000914034,0
0.000915211,0
0.000916389,0
0.000917566,0
0.000918743,0
0.000919921,0
0.000921098,1
0.000922275,0
0.000923453,0
0.00092463,0
0.000925807,1
0.000926985,1
0.000928162,0
0.000929339,2
0.000930517,2
0.000931694,2
0.000932871,4
0.000934049,1
0.000935226,1
0.000936403,4
0.000937581,4
0.000938758,11
0.000939935,9
0.000941113,5
0.00094229,10
0.000943467,16
0.000944645,15
0.000945822,11
0.000946999,12
0.000948177,14
0.000949354,14
0.000950531,23
0.000951709,22
0.000952886,22
0.000954063,11
0.000955241,25
0.000956418,27
0.000957595,29
0.000958773,26
0.00095995,31
0.000961127,30
0.000962305,26
0.000963482,26
0.000964659,29
0.000965837,33
0.000967014,24
0.000968191,33
0.000969368,25
0.000970546,26
0.000971723,23
0.0009729,31
0.000974078,37
0.000975255,36
0.000976432,36
0.00097761,24
0.000978787,37
0.000979964,22
0.000981142,31
0.000982319,23
0.000983496,23
0.000984674,22
0.000985851,20
0.000987028,22
0.000988206,21
0.000989383,12
0.00099056,16
0.000991738,22
0.000992915,18
0.000994092,16
0.00099527,15
0.000996447,20
0.000997624,11
0.000998802,16
0.000999979,21
0.00100116,11
0.00100233,17
0.00100351,22
0.00100469,22
0.00100587,19
0.00100704,8
0.00100822,20
0.0010094,20
0.00101057,17
0.00101175,18
0.00101293,17
0.00101411,18
0.00101528,10
0.00101646,15
0.00101764,19
0.00101882,19
0.00101999,13
0.00102117,10
0.00102235,20
0.00102353,16
0.0010247,14
0.00102588,17
0.00102706,10
0.00102823,13
0.00102941,17
0.00103059,15
0.00103177,9
0.00103294,10
0.00103412,9
0.0010353,19
0.00103648,16
0.00103765,12
0.00103883,14
0.00104001,8
0.00104119,13
0.00104236,11
0.00104354,15
0.00104472,20
0.00104589,14
0.00104707,13
0.00104825,12
0.00104943,22
0.0010506,18
0.00105178,15
0.00105296,15
0.00105414,12
0.00105531,21
0.00105649,14
0.00105767,14
0.00105885,17
0.00106002,16
0.0010612,17
0.00106238,15
0.00106355,23
0.00106473,13
0.00106591,22
0.00106709,18
0.00106826,18
0.00106944,17
0.00107062,14
0.0010718,23
0.00107297,19
0.00107415,27
0.00107533,29
0.00107651,30
0.00107768,19
0.00107886,20
0.00108004,18
0.00108121,19
0.00108239,38
0.00108357,31
0.00108475,24
0.00108592,27
0.0010871,28
0.00108828,25
0.00108946,33
0.00109063,28
0.00109181,27
0.00109299,31
0.00109417,32
0.00109534,38
0.00109652,22
0.0010977,27
0.00109887,40
0.00110005,40
0.00110123,29
0.00110241,34
0.00110358,23
0.00110476,31
0.00110594,26
0.00110712,34
0.00110829,25
0.00110947,18
0.00111065,14
0.00111183,17
0.001113,23
0.00111418,19
0.00111536,20
0.00111653,16
0.00111771,17
0.00111889,18
0.00112007,13
0.00112124,11
0.00112242,12
0.0011236,15
0.00112478,8
0.00112595,5
0.00112713,9
0.00112831,9
0.00112949,7
0.00113066,4
0.00113184,7
0.00113302,6
0.00113419,7
0.00113537,3
0.00113655,4
0.00113773,3
0.0011389,0
0.00114008,6
0.00114126,1
0.00114244,0
0.00114361,1
0.00114479,2
0.00114597,2
0.00114714,0
0.00114832,1
0.0011495,0
0.00115068,0
0.00115185,0
0.00115303,3
0.00115421,0
0.00115539,0
0.00115656,0
0.00115774,1
0.00115892,0
0.0011601,0
0.00116127,1
0.00116245,1
0.00116363,0
0.0011648,0
0.00116598,1
0.00116716,0
0.00116834,1
0.00116951,0
0.00117069,0
0.00117187,0
0.00117305,0
0.00117422,0
0.0011754,0
0.00117658,0
0.00117776,0
0.00117893,0
0.00118011,0
0.00118129,0
0.00118246,0
0.00118364,0
0.00118482,0
0.001186,0
0.00118717,0
0.00118835,0
0.00118953,0
0.00119071,0
